NM_198971	NM_001351959
NM_001030019	NM_152782
NM_001282693	NM_002021
NM_001172225	NM_152606
NM_018319	NM_001008744
NM_002182	NM_001364881
NM_004694	NM_001174166
NM_021814	NM_001301856
NM_007363	NM_001145409
NM_001308313	NM_001012337
NM_080732	NM_053046
NM_021020	NM_001362884
NM_001007553	NM_001242892
NM_013249	NM_001354832
NM_001324329	NM_001324328
NM_002046	NM_001289746
NM_001195541	NM_001195543
NM_006254	NM_212539
NM_032924	NM_001278284
NM_033267	NM_001134222
NM_001244949	NM_020918
NM_198682	NM_002102
NM_032044	NM_001159352
NM_001304944	NM_024902
NM_197960	NM_001320875
NM_012289	NM_203500
NM_172369	NM_001347619
NM_001164375	NM_001168390
NM_001128431	NM_001135153
NM_001197246	NM_001197247
NM_025233	NM_001042529
NM_004056	NM_001321837
NM_002720	NM_001303503
NM_016463	NM_001317210
NM_003296	NM_001142408
NM_001242481	NM_001242486
NM_001184742	NM_006777
NM_002655	NM_001114634
NM_012326	NM_001303050
NM_001287442	NM_001287440
NM_001282144	NM_001282143
NM_206949	NM_145249
NM_000996	NM_001316311
NM_174942	NM_001303130
NM_017638	NM_001127350
NM_001257971	NM_001257972
NM_001271958	NM_014437
NM_001136218	NM_001136216
NM_182647	NM_001200019
NM_006459	NM_001347861
NM_001167608	NM_001349072
NM_178329	NM_001837
NM_015299	NM_001290257
NM_053035	NM_016071
NM_005032	NM_001136025
NM_144499	NM_000172
NM_001303007	NM_001303008
NM_001099737	NM_032332
NM_006765	NM_001356429
NM_001459	NM_001204503
NM_000964	NM_001145301
NM_022096	NM_198798
NM_006363	NM_032985
NM_005796	NM_001322038
NM_001080513	NM_001291988
NM_017481	NM_001347096
NM_001130009	NM_182625
NM_001348768	NM_020760
NM_018347	NM_001204447
NM_024617	NM_001185059
NM_005754	NM_198395
NM_014038	NM_001362717
NM_001022	NM_001321484
NM_005341	NM_001278648
NM_006210	NM_001146184
NM_173798	NM_001312891
NM_020832	NM_001304764
NM_144997	NM_001353230
NM_004290	NM_183401
NM_018641	NM_001243794
NM_003153	NM_001178079
NM_001033046	NM_001193653
NM_018191	NM_001352503
NM_206956	NM_006115
NM_001369366	NM_001079675
NM_018089	NM_001042410
NM_001164839	NM_173472
NM_006047	NM_152838
NM_020786	NM_001329929
NM_030818	NM_001320565
NM_152835	NM_001243533
NM_001322374	NM_001322376
NM_015680	NM_001321391
NM_001243702	NM_003409
NM_001136044	NM_031434
NM_013354	NM_001322092
NM_020415	NM_001193374
NM_007109	NM_001077511
NM_000152	NM_001079803
NM_001082971	NM_000790
NM_001277092	NM_001277091
NM_002933	NM_198232
NM_022727	NM_182984
NM_019100	NM_001034024
NM_014361	NM_001243270
NM_024744	NM_001104586
NM_001257971	NM_145918
NM_001320214	NM_001039465
NM_001282531	NM_181442
NM_001048183	NM_001350160
NM_001206427	NM_001206426
NM_001001349	NM_001144927
NM_001350931	NM_001330142
NM_004838	NM_001145722
NM_001128596	NM_152332
NM_023018	NM_001353641
NM_001289080	NM_001349355
NM_001908	NM_147782
NM_007109	NM_001318908
NM_001142529	NM_001142526
NM_170736	NM_001276439
NM_001114092	NM_015453
NM_013362	NM_001321685
NM_016463	NM_001317199
NM_145115	NM_001350980
NM_001256875	NM_018101
NM_001164093	NM_016319
NM_020924	NM_001304363
NM_001166347	NM_001166348
NM_006254	NM_001354679
NM_001322406	NM_001322408
NM_139315	NM_005641
NM_024095	NM_001319297
NM_001318503	NM_001395
NM_001164093	NM_001164095
NM_001134438	NM_001134439
NM_031941	NM_001321417
NM_016605	NM_001135647
NM_006425	NM_001364521
NM_025187	NM_001320541
NM_003937	NM_001199241
NM_024607	NM_001201329
NM_001363996	NM_001024649
NM_006444	NM_001042550
NM_052998	NM_001293562
NM_001316979	NM_032792
NM_173576	NM_001242702
NM_017853	NM_001142318
NM_014947	NM_001198850
NM_006298	NM_001278119
NM_002767	NM_001353102
NM_001146028	NM_032452
NM_015214	NM_001362911
NM_001098272	NM_002130
NM_001365672	NM_001365673
NM_001135179	NM_001349380
NM_001455	NM_201559
NM_031916	NM_001201466
NM_030926	NM_001287241
NM_015087	NM_001142296
NM_001271977	NM_006374
NM_001304376	NM_153837
NM_001256409	NM_052940
NM_001257209	NM_001354956
NM_001128205	NM_001128204
NM_021202	NM_001329430
NM_014066	NM_001081003
NM_001048201	NM_001290051
NM_002937	NM_001282193
NM_145037	NM_001348993
NM_025153	NM_001366655
NM_003450	NM_001347868
NM_016633	NM_001318221
NM_005104	NM_001113182
NM_002933	NM_198234
NM_004432	NM_001351476
NM_002767	NM_001353107
NM_001706	NM_001130845
NM_020786	NM_001329934
NM_021966	NM_001098725
NM_018952	NM_001369397
NM_000152	NM_001079804
NM_032116	NM_001014380
NM_032145	NM_001348092
NM_003455	NM_001301779
NM_013296	NM_001321038
NM_012323	NM_001161573
NM_014665	NM_001272036
NM_001033678	NM_001160390
NM_005119	NM_001321471
NM_003506	NM_001164615
NM_001033046	NM_001193657
NM_001346405	NM_001256240
NM_152862	NM_005731
NM_018967	NM_001287813
NM_001354087	NM_001354094
NM_175859	NM_019857
NM_006287	NM_001329241
NM_017803	NM_001271762
NM_032924	NM_001318135
NM_145060	NM_001039535
NM_001322286	NM_001322290
NM_001940	NM_001007026
NM_004934	NM_001349556
NM_024686	NM_001350214
NM_001282531	NM_015339
NM_001205254	NM_002538
NM_001354087	NM_001354081
NM_001040716	NM_022172
NM_001369366	NM_001986
NM_000418	NM_001257406
NM_002767	NM_001353106
NM_001289807	NM_001885
NM_004537	NM_139207
NM_198971	NM_001351960
NM_001363460	NM_001017440
NM_001319658	NM_017823
NM_022063	NM_001134672
NM_020848	NM_001350022
NM_020426	NM_001199951
NM_016111	NM_001351846
NM_001128303	NM_001350640
NM_020447	NM_001321920
NM_015886	NM_001324403
NM_153034	NM_001346934
NM_014270	NM_001243036
NM_005903	NM_001001419
NM_025153	NM_001366652
NM_001128431	NM_001351656
NM_014947	NM_001198851
NM_001011720	NM_001287259
NM_001318104	NM_001318113
NM_020786	NM_001329932
NM_006425	NM_001364520
NM_024301	NM_001039885
NM_001366791	NM_001242547
NM_001354087	NM_001354090
NM_003282	NM_001145829
NM_001915	NM_001017917
NM_003560	NM_001349864
NM_001318104	NM_001318110
NM_001083963	NM_006862
NM_005706	NM_001297659
NM_174921	NM_001317896
NM_000408	NM_001083112
NM_002454	NM_024010
NM_001114309	NM_004433
NM_001289080	NM_001349353
NM_001321744	NM_001321747
NM_001161	NM_147173
NM_021197	NM_001282466
NM_005379	NM_001256041
NM_001142405	NM_006553
NM_032118	NM_001320824
NM_022340	NM_001302378
NM_025187	NM_001320540
NM_014164	NM_001164605
NM_001329	NM_001321013
NM_001134707	NM_007101
NM_014849	NM_001328675
NM_203314	NM_004051
NM_006254	NM_001354680
NM_201630	NM_006338
NM_021202	NM_001329431
NM_020786	NM_001329933
NM_003071	NM_139048
NM_001354087	NM_001354091
NM_000952	NM_001164723
NM_145011	NM_001329653
NM_003789	NM_001323552
NM_001329	NM_001321012
NM_017736	NM_001304550
NM_017668	NM_001143979
NM_001136030	NM_001351149
NM_001329	NM_001290214
NM_001744	NM_001323374
NM_004492	NM_001320930
NM_001324329	NM_001128173
NM_004054	NM_001326477
NM_014270	NM_001126335
NM_133496	NM_001144884
NM_003085	NM_001363140
NM_003778	NM_212543
NM_016630	NM_001127889
NM_030953	NM_001243253
NM_001135863	NM_173802
NM_016423	NM_001101672
NM_144997	NM_001353231
NM_001130706	NM_001130708
NM_006630	NM_001144824
NM_003039	NM_001328619
NM_005716	NM_202470
NM_001017392	NM_001352071
NM_000591	NM_001040021
NM_001098402	NM_020727
NM_001459	NM_001204502
NM_001142311	NM_138390
NM_001076674	NM_001353184
NM_001144881	NM_001144883
NM_001019	NM_001030009
NM_003170	NM_001320755
NM_007122	NM_001276373
NM_153747	NM_002642
NM_144697	NM_001300838
NM_002454	NM_001364442
NM_001244944	NM_001040665
NM_003999	NM_001323505
NM_001168344	NM_001003698
NM_024800	NM_001321220
NM_001284236	NM_001349434
NM_052818	NM_001286459
NM_005796	NM_001322039
NM_001354087	NM_001354084
NM_005248	NM_001042729
NM_006639	NM_001282188
NM_016103	NM_001033503
NM_001318104	NM_001318108
NM_001024227	NM_001024228
NM_213590	NM_005798
NM_152713	NM_001278503
NM_031482	NM_001131028
NM_145729	NM_024540
NM_145043	NM_001349442
NM_001008710	NM_006867
NM_025187	NM_001320542
NM_001289080	NM_001349352
NM_019079	NM_001164835
NM_001284236	NM_014733
NM_032901	NM_001257133
NM_000687	NM_001362750
NM_001136116	NM_001353374
NM_170736	NM_001276438
NM_181361	NM_001278911
NM_203387	NM_203389
NM_020786	NM_001329931
NM_001270470	NM_001270469
NM_002182	NM_001167929
NM_001042462	NM_001042461
NM_002201	NM_001303234
NM_145697	NM_031423
NM_001136053	NM_001353005
NM_016281	NM_001346489
NM_019848	NM_001142392
NM_001301017	NM_001082970
NM_003439	NM_001346581
NM_001354087	NM_001354095
NM_001146079	NM_001146078
NM_001369496	NM_198517
NM_004492	NM_001320929
NM_025144	NM_001102406
NM_145115	NM_001350979
NM_014683	NM_001142610
NM_001122769	NM_181714
NM_148178	NM_148179
NM_030784	NM_001143957
NM_024744	NM_001322427
NM_000304	NM_153322
NM_006047	NM_001198838
NM_014350	NM_001286813
NM_017741	NM_001345884
NM_005261	NM_181702
NM_001171907	NM_001171908
NM_006444	NM_001042551
NM_025083	NM_001142443
NM_001324329	NM_001324327
NM_152598	NM_001100875
NM_001354087	NM_001354088
NM_178819	NM_001363197
NM_001323682	NM_001323684
NM_198971	NM_015517
NM_178526	NM_001321544
NM_001008410	NM_018234
NM_001354087	NM_001354086
NM_001144758	NM_015157
NM_145037	NM_001348994
NM_001042353	NM_001289145
NM_014836	NM_001242359
NM_022036	NM_001366262
NM_001284236	NM_001105251
NM_001134337	NM_001321749
NM_001099272	NM_052893
NM_001321744	NM_001321746
NM_017556	NM_001350151
NM_006590	NM_001256725
NM_138967	NM_001178112
NM_001368038	NM_001346457
NM_001303620	NM_006730
NM_001347248	NM_001347249
NM_206965	NM_006657
NM_001114121	NM_001274
NM_014216	NM_001142593
NM_005617	NM_001025071
NM_001324120	NM_001324123
NM_017760	NM_001281932
NM_080574	NM_001319164
NM_001159773	NM_138793
NM_001172109	NM_001172111
NM_001321423	NM_001321421
NM_198536	NM_001321114
NM_133368	NM_001305164
NM_004620	NM_145803
NM_001256964	NM_024661
NM_002012	NM_001320900
NM_016463	NM_001317209
NM_001142529	NM_030639
NM_001515	NM_001364567
NM_001286423	NM_024506
NM_152597	NM_001324338
NM_001302824	NM_001302825
NM_003296	NM_001142417
NM_198536	NM_001321112
NM_138428	NM_001164825
NM_001005	NM_001256802
NM_016525	NM_001171203
NM_001289080	NM_001349350
NM_001171798	NM_001171795
NM_172341	NM_001281532
NM_004220	NM_001134655
NM_006287	NM_001329239
NM_020786	NM_001329930
NM_001184727	NM_014710
NM_005175	NM_001002027
NM_001146079	NM_144492
NM_001288654	NM_024819
NM_005639	NM_001135806
NM_152415	NM_001363173
NM_001003796	NM_005008
NM_201521	NM_201522
NM_006995	NM_001197237
NM_015214	NM_001362912
NM_001039199	NM_024331
NM_001620	NM_001346445
NM_004934	NM_001349558
NM_017654	NM_001193307
NM_001386925	NM_001008218
NM_001303500	NM_001303497
NM_001382504	NM_001382525
NM_001303500	NM_001350082
NM_001382435	NM_001080792
NM_001382435	NM_052849
NM_001303500	NM_001350085
NM_001130966	NM_001061
NM_001142548	NM_003579
NM_001382435	NM_001382434
NM_001003892	NM_001384909
NM_001303500	NM_001350084
NM_001254757	NM_001254758
NM_001386925	NM_001008219
NM_001382494	NM_001382495
NM_001323043	NM_001323042
NM_001254757	NM_001348399
NM_001320808	NM_001375842
NM_001386925	NM_001346780
NM_001303500	NM_001303498
NM_001303500	NM_152703
NM_001382494	NM_001382547
NM_001323043	NM_001323041
NM_001145940	NM_001145939
NM_001320808	NM_001375841
NM_001320808	NM_014873
NM_001303500	NM_001303496
NM_001323043	NM_006608
NM_001382435	NM_001080791
NM_001303500	NM_001350083
NM_001145940	NM_002573
NM_001382435	NM_001382436
NM_001257988	NM_001953
NM_005769	NM_001166395
NM_001369789	NM_032853
NM_001114618	NM_001364382
NM_001351416	NM_001351417
NM_001354754	NM_001119
NM_001318104	NM_001318115
NM_001144009	NM_001144003
NM_001290342	NM_001290343
NM_001363099	NM_021061
NM_001214906	NM_152652
NM_052944	NM_001352242
NM_001195576	NM_001195578
NM_001324347	NM_001324349
NM_004827	NM_001348986
NM_001354566	NM_201535
NM_017437	NM_001322272
NM_001282699	NM_001282700
NM_001321618	NM_173822
NM_001324374	NM_018348
NM_001127707	NM_001127703
NM_001317919	NM_001317921
NM_001291738	NM_001291737
NM_006321	NM_001349209
NM_004827	NM_001348988
NM_001351416	NM_001401
NM_001352603	NM_001352601
NM_006856	NM_001366556
NM_001199633	NM_022127
NM_001290189	NM_001290188
NM_001130158	NM_001161819
NM_001354214	NM_015252
NM_006459	NM_001347860
NM_145011	NM_001329651
NM_001114618	NM_001364389
NM_153326	NM_001202414
NM_001348548	NM_001348549
NM_001242785	NM_000411
NM_005031	NM_021902
NM_006321	NM_001317333
NM_001321183	NM_001242494
NM_001098615	NM_031292
NM_001351416	NM_001351402
NM_001243241	NM_145909
NM_001317118	NM_001253799
NM_006856	NM_001366558
NM_001161729	NM_000300
NM_001353249	NM_001353248
NM_001324246	NM_001324250
NM_001278494	NM_001278487
NM_000861	NM_001098213
NM_001321183	NM_001242490
NM_001289952	NM_001289951
NM_001282699	NM_001282697
NM_006006	NM_001354751
NM_001354566	NM_001354567
NM_001276717	NM_001128629
NM_015680	NM_001321390
NM_001352455	NM_001282999
NM_001348762	NM_001348759
NM_001353249	NM_001353256
NM_004640	NM_080598
NM_018657	NM_001185118
NM_001354012	NM_001178009
NM_033010	NM_001174100
NM_001351285	NM_001351289
NM_001352391	NM_001352389
NM_001288635	NM_001288632
NM_001324347	NM_001324351
NM_001288635	NM_018182
NM_001130684	NM_000856
NM_001098624	NM_033290
NM_001098272	NM_001324220
NM_001258429	NM_001258430
NM_005333	NM_001122608
NM_001353249	NM_016623
NM_001130684	NM_001130683
NM_006315	NM_001317836
NM_001198630	NM_001198629
NM_001042555	NM_001278353
NM_001351416	NM_001351408
NM_001370546	NM_001370547
NM_001114618	NM_001364383
NM_002728	NM_001302926
NM_002971	NM_001322874
NM_153326	NM_006066
NM_001354713	NM_001354710
NM_001003827	NM_021616
NM_001282699	NM_001282696
NM_033171	NM_006057
NM_001317118	NM_001253798
NM_001351967	NM_020188
NM_001323380	NM_001323379
NM_030767	NM_001317950
NM_001351985	NM_001351989
NM_003316	NM_001330683
NM_001289952	NM_001350496
NM_007082	NM_001354416
NM_001265596	NM_001265595
NM_001168479	NM_001168482
NM_001242894	NM_024493
NM_001319078	NM_145899
NM_001350770	NM_001350771
NM_003016	NM_001195427
NM_032016	NM_001363339
NM_017993	NM_001347964
NM_001319078	NM_001319082
NM_057093	NM_057094
NM_003199	NM_001369572
NM_001330738	NM_001278524
NM_001126044	NM_198719
NM_001349937	NM_001349935
NM_003404	NM_139323
NM_001304507	NM_001354686
NM_001127707	NM_001002236
NM_001193357	NM_153719
NM_001353249	NM_001353242
NM_001042555	NM_001278354
NM_001258324	NM_001258320
NM_001800	NM_079421
NM_033626	NM_001271836
NM_013399	NM_001199054
NM_001128831	NM_001738
NM_001135218	NM_005644
NM_001353249	NM_001353267
NM_001308471	NM_020377
NM_005545	NM_201526
NM_001329714	NM_173509
NM_002363	NM_177404
NM_001354769	NM_006177
NM_001193357	NM_012346
NM_022484	NM_001287497
NM_022094	NM_001199552
NM_001258315	NM_001349100
NM_001291738	NM_001359084
NM_014426	NM_152227
NM_001014	NM_001203245
NM_001329714	NM_001329717
NM_001304959	NM_001304958
NM_001193300	NM_022367
NM_001351416	NM_001351418
NM_001288635	NM_001288634
NM_006321	NM_001349211
NM_001304507	NM_001354685
NM_001300804	NM_001300806
NM_030674	NM_001077484
NM_001304366	NM_182610
NM_030674	NM_001278387
NM_001350563	NM_001350567
NM_005503	NM_001353791
NM_001128833	NM_020899
NM_001353249	NM_001353254
NM_032641	NM_001319670
NM_004827	NM_001348985
NM_001330714	NM_001330708
NM_001363436	NM_024054
NM_001329714	NM_001329716
NM_001349264	NM_001349266
NM_001127510	NM_000038
NM_174900	NM_001304358
NM_001370546	NM_001160226
NM_001114618	NM_001364394
NM_001039360	NM_001318841
NM_001369413	NM_001983
NM_001291540	NM_152582
NM_001350099	NM_001350100
NM_001304820	NM_001304821
NM_001252390	NM_001258454
NM_001321618	NM_001321619
NM_001142529	NM_001350269
NM_001257342	NM_001257343
NM_001257988	NM_001113756
NM_001193488	NM_004987
NM_001199818	NM_001004051
NM_145911	NM_001304492
NM_001098624	NM_001347733
NM_002564	NM_176072
NM_001353249	NM_001353263
NM_006991	NM_001351733
NM_001319078	NM_001319079
NM_001291825	NM_001291824
NM_001042555	NM_001278351
NM_001320802	NM_001320803
NM_004517	NM_001014794
NM_080706	NM_080704
NM_001369745	NM_001369749
NM_032641	NM_001146316
NM_001304820	NM_001304818
NM_001288635	NM_001288633
NM_033554	NM_001242525
NM_001324246	NM_001324248
NM_015898	NM_001317990
NM_001320669	NM_001320666
NM_001178090	NM_001178089
NM_015374	NM_001199580
NM_001352692	NM_001159770
NM_025182	NM_001317991
NM_177553	NM_005256
NM_001369859	NM_080391
NM_001350770	NM_001350766
NM_001145315	NM_024918
NM_001352455	NM_001283001
NM_001352079	NM_001352078
NM_139049	NM_001323329
NM_001369453	NM_001369451
NM_175743	NM_001282501
NM_001033553	NM_001243439
NM_001349264	NM_001017395
NM_001258315	NM_001349099
NM_001308207	NM_001308208
NM_001348762	NM_017880
NM_001369777	NM_016496
NM_001352120	NM_024997
NM_003264	NM_001318795
NM_001353249	NM_001353260
NM_001111020	NM_001319990
NM_001114618	NM_001364393
NM_001353223	NM_001353222
NM_001033578	NM_001204173
NM_001369030	NM_015185
NM_001114618	NM_001364380
NM_003935	NM_001282112
NM_001135676	NM_001135674
NM_001199818	NM_138437
NM_001350770	NM_001350769
NM_001369745	NM_001319068
NM_001329443	NM_001329445
NM_001349264	NM_001349268
NM_001351985	NM_001286069
NM_001364329	NM_002397
NM_001353249	NM_001353244
NM_001330738	NM_001330732
NM_001164747	NM_001164748
NM_003569	NM_001326578
NM_001351416	NM_057159
NM_003264	NM_001318793
NM_001314045	NM_001314044
NM_001258315	NM_001349098
NM_001042555	NM_001278355
NM_001105521	NM_001323090
NM_001114618	NM_001364384
NM_030924	NM_001289178
NM_001114618	NM_001364379
NM_152511	NM_001304795
NM_001351985	NM_001286068
NM_001114618	NM_001364388
NM_001014832	NM_005884
NM_001290405	NM_001290404
NM_001324246	NM_001324249
NM_033010	NM_033008
NM_001358293	NM_024945
NM_001350563	NM_001350561
NM_001014832	NM_001014831
NM_030674	NM_001278389
NM_001079669	NM_001350572
NM_001350770	NM_017850
NM_001363118	NM_001363121
NM_001364329	NM_001193350
NM_001351416	NM_001351410
NM_001204858	NM_005648
NM_152687	NM_001304431
NM_001306195	NM_006628
NM_001200018	NM_001200016
NM_006663	NM_001142502
NM_003449	NM_001242783
NM_001321183	NM_001242495
NM_024781	NM_001093729
NM_080666	NM_001008726
NM_001352391	NM_030906
NM_001323380	NM_001114135
NM_001352901	NM_001352902
NM_001323380	NM_001114136
NM_001352455	NM_001352454
NM_017993	NM_001347965
NM_001126044	NM_198714
NM_001042697	NM_001042698
NM_001126340	NM_032831
NM_003264	NM_001318787
NM_001257342	NM_001320717
NM_001353249	NM_001353258
NM_001278494	NM_014042
NM_001178085	NM_001178084
NM_004517	NM_001014795
NM_001011720	NM_001287260
NM_001317919	NM_138578
NM_001351985	NM_001351988
NM_001144009	NM_001144004
NM_001127707	NM_001127705
NM_001289952	NM_001008401
NM_001369770	NM_001146326
NM_001352455	NM_001282998
NM_001319078	NM_001319081
NM_080706	NM_080705
NM_001127593	NM_001127595
NM_001329845	NM_001303052
NM_001351416	NM_001351411
NM_001267776	NM_001267775
NM_004768	NM_001350605
NM_001324374	NM_001099642
NM_000950	NM_001142395
NM_018147	NM_001033032
NM_018081	NM_001143992
NM_000999	NM_001035258
NM_003550	NM_001013836
NM_001352603	NM_001352599
NM_001354988	NM_001127190
NM_203378	NM_001362846
NM_033171	NM_001356336
NM_001078175	NM_001078177
NM_001345947	NM_001345948
NM_001354575	NM_001354574
NM_001322811	NM_001013657
NM_001321618	NM_001321622
NM_152698	NM_001105193
NM_001032384	NM_005710
NM_001321032	NM_004404
NM_001130922	NM_001350007
NM_003264	NM_001318790
NM_001353249	NM_001353259
NM_001085479	NM_001207023
NM_001197297	NM_002040
NM_003746	NM_001037494
NM_001286618	NM_001286617
NM_001353249	NM_001353268
NM_001324374	NM_001324377
NM_001689	NM_001002258
NM_001350770	NM_001350767
NM_032038	NM_001142448
NM_015654	NM_001305078
NM_030941	NM_001199053
NM_001324246	NM_001324247
NM_001193357	NM_153718
NM_001243774	NM_001243773
NM_001243774	NM_053064
NM_016447	NM_001303037
NM_001351416	NM_001351400
NM_001308471	NM_001308467
NM_001351416	NM_001351412
NM_001386925	NM_001008221
NM_152698	NM_001105195
NM_001353529	NM_001318726
NM_001363118	NM_001363120
NM_001145137	NM_001145135
NM_001321032	NM_001349289
NM_001353223	NM_001353220
NM_001323380	NM_001323378
NM_001170765	NM_032440
NM_001256849	NM_002691
NM_001318894	NM_001039492
NM_001278494	NM_001278490
NM_001305141	NM_020677
NM_001145137	NM_004377
NM_001317919	NM_001322240
NM_001130716	NM_016619
NM_001329845	NM_001329844
NM_001354120	NM_001354118
NM_139247	NM_001198592
NM_001289971	NM_001127372
NM_001291897	NM_001185097
NM_001308471	NM_001308465
NM_001305141	NM_001305142
NM_004779	NM_001301073
NM_001178085	NM_003410
NM_015865	NM_001146036
NM_001258244	NM_001258241
NM_001174044	NM_153189
NM_001193300	NM_001370567
NM_001353529	NM_001353527
NM_001114618	NM_001364385
NM_001360236	NM_001360235
NM_001976	NM_053013
NM_001304507	NM_001354684
NM_001321618	NM_001321621
NM_001258324	NM_001318384
NM_152511	NM_001304794
NM_033301	NM_001317782
NM_000536	NM_001243785
NM_024615	NM_001178055
NM_001363770	NM_015259
NM_001161729	NM_001161727
NM_033301	NM_000973
NM_001354285	NM_015556
NM_001323380	NM_001323381
NM_001142482	NM_001142478
NM_001353249	NM_001353266
NM_001317118	NM_001317120
NM_001318170	NM_173496
NM_001168479	NM_001168478
NM_052942	NM_001134486
NM_001352425	NM_001352424
NM_001199818	NM_001184876
NM_001308172	NM_001308954
NM_001350563	NM_001350566
NM_001193314	NM_001193317
NM_001352391	NM_001352387
NM_001328664	NM_004815
NM_001130922	NM_007081
NM_001351967	NM_001351970
NM_001320961	NM_005204
NM_001354643	NM_007288
NM_001314045	NM_033439
NM_001242481	NM_001242483
NM_001323031	NM_014848
NM_001282699	NM_001282701
NM_001002002	NM_001002000
NM_001352455	NM_001352452
NM_001324347	NM_001324350
NM_001364329	NM_001364331
NM_152687	NM_001304428
NM_001114618	NM_002406
NM_001168479	NM_001168480
NM_001354120	NM_001354119
NM_003748	NM_170726
NM_015964	NM_016140
NM_001130716	NM_001130715
NM_001128831	NM_001164830
NM_001178090	NM_182594
NM_001001547	NM_000072
NM_001351416	NM_001351414
NM_001040146	NM_001039690
NM_001352391	NM_001352392
NM_018042	NM_001289009
NM_001363099	NM_001363098
NM_198406	NM_001272104
NM_001012991	NM_001348531
NM_024511	NM_001303143
NM_001104590	NM_001104587
NM_203378	NM_203377
NM_000861	NM_001098212
NM_001193357	NM_016553
NM_194278	NM_001043318
NM_032017	NM_001282547
NM_001286400	NM_001008404
NM_033301	NM_001317771
NM_001042555	NM_001278357
NM_001304507	NM_006977
NM_001025077	NM_001326332
NM_001114618	NM_001364391
NM_001369453	NM_001369450
NM_001370421	NM_001143761
NM_001352455	NM_001352463
NM_001354713	NM_000461
NM_001351776	NM_001351774
NM_001321183	NM_001242493
NM_001002002	NM_001002001
NM_001329443	NM_001329442
NM_003264	NM_001318791
NM_001324445	NM_012091
NM_001127202	NM_001127203
NM_002749	NM_139034
NM_001114618	NM_001364381
NM_001352901	NM_001352900
NM_001164747	NM_001164746
NM_005617	NM_001025070
NM_001329714	NM_001329718
NM_001270454	NM_007014
NM_001367282	NM_005919
NM_001351416	NM_001351415
NM_001351416	NM_001351406
NM_001290342	NM_178842
NM_001321183	NM_001321187
NM_001329443	NM_001329444
NM_001354713	NM_001354712
NM_001369859	NM_001369860
NM_001308471	NM_001308469
NM_001278499	NM_000675
NM_001029884	NM_001329800
NM_139049	NM_001323331
NM_006299	NM_001199480
NM_001114618	NM_001364387
NM_004768	NM_001350606
NM_001018138	NM_002512
NM_032621	NM_001168401
NM_003935	NM_001349845
NM_001351985	NM_001351986
NM_001127230	NM_017900
NM_001370546	NM_001365870
NM_001353249	NM_001353262
NM_001320961	NM_001244134
NM_004322	NM_032989
NM_001297564	NM_001297563
NM_001317774	NM_017578
NM_001018138	NM_001018137
NM_001252390	NM_006058
NM_001363118	NM_024531
NM_001320669	NM_014898
NM_001142529	NM_001350268
NM_001351416	NM_001351407
NM_001348548	NM_001348544
NM_001369754	NM_005176
NM_001178090	NM_001323306
NM_001323517	NM_006744
NM_001370546	NM_001160259
NM_001282418	NM_006603
NM_033171	NM_001356338
NM_001164647	NM_001164644
NM_003044	NM_001206931
NM_001282699	NM_001320736
NM_001040022	NM_080792
NM_001364238	NM_001364236
NM_001320264	NM_001320263
NM_001321183	NM_001321186
NM_001354713	NM_001128177
NM_001291738	NM_013230
NM_001354199	NM_015361
NM_001193314	NM_022067
NM_000636	NM_001024465
NM_001351416	NM_001351413
NM_001330738	NM_014803
NM_001308471	NM_001308468
NM_001130684	NM_001130682
NM_005706	NM_001297658
NM_001349937	NM_145034
NM_001301771	NM_001301769
NM_001242785	NM_001352515
NM_001329714	NM_001329712
NM_001289080	NM_001349351
NM_001242785	NM_001242784
NM_001349235	NM_001349232
NM_001278629	NM_152786
NM_145868	NM_145869
NM_001354566	NM_001354562
NM_001349264	NM_001349265
NM_181741	NM_002552
NM_001005207	NM_015294
NM_001164161	NM_001352368
NM_001198630	NM_175634
NM_001369770	NM_015363
NM_001288733	NM_001288732
NM_001195643	NM_176815
NM_001164161	NM_001352375
NM_001352455	NM_001352464
NM_001272062	NM_001272063
NM_001144009	NM_032539
NM_001282062	NM_001282068
NM_001351985	NM_001286067
NM_006986	NM_001005332
NM_001291949	NM_001125
NM_002564	NM_176071
NM_001324374	NM_001324379
NM_173216	NM_003032
NM_001320139	NM_001024662
NM_000861	NM_001098211
NM_001322256	NM_015106
NM_001353249	NM_001256763
NM_003935	NM_001349847
NM_001135676	NM_138436
NM_001350563	NM_001350568
NM_001354120	NM_001354123
NM_004600	NM_001173524
NM_003935	NM_001282113
NM_032866	NM_001252335
NM_178540	NM_001303137
NM_002971	NM_001322873
NM_001290405	NM_003189
NM_001142351	NM_032528
NM_001349264	NM_001349263
NM_020356	NM_001164116
NM_001320139	NM_001320140
NM_002670	NM_001145319
NM_152926	NM_152928
NM_001291897	NM_000207
NM_001033045	NM_001267050
NM_001130922	NM_001350006
NM_001168479	NM_001168485
NM_017432	NM_001305105
NM_001040022	NM_001040023
NM_138409	NM_001346542
NM_001370421	NM_001370420
NM_001317919	NM_001322239
NM_001321047	NM_001321048
NM_001278211	NM_207119
NM_001318894	NM_201555
NM_001127230	NM_001127229
NM_001318099	NM_001318100
NM_001324374	NM_001324378
NM_001370546	NM_001365872
NM_005254	NM_001320910
NM_001242785	NM_001352516
NM_052944	NM_001352248
NM_021809	NM_001199514
NM_003550	NM_001304523
NM_001258039	NM_005841
